user_id,country,topic_category,account_created_date,followers_count,following_count,likes_count,shares_count,posts_count,verified
3011,Germany,sports,01-01-1900,23750,4146,624,11,571,FALSE
3012,Canada,tech,01-01-1900,8307,3928,1190,51,652,TRUE
3014,India,finance,01-01-1900,99614,301,1937,442,709,TRUE
3016,Canada,finance,01-01-1900,74764,4880,130,355,506,TRUE
3019,UK,sports,01-01-1900,49673,2234,620,311,61,TRUE
3022,Germany,politics,01-01-1900,1982,2524,730,48,71,TRUE
3023,Canada,tech,01-01-1900,54396,1576,263,32,541,TRUE
3024,India,finance,01-01-1900,11769,846,1579,78,14,TRUE
3027,Germany,sports,01-01-1900,73843,139,935,499,495,TRUE
3029,Germany,tech,01-01-1900,1129,109,324,313,832,TRUE
3030,UK,sports,01-01-1900,94177,3397,1591,251,495,FALSE
3031,UK,Unknown,01-01-1900,15511,4725,1579,170,629,FALSE
3033,UK,tech,01-01-1900,33144,3410,288,263,907,TRUE
3037,Germany,politics,01-01-1900,18096,2990,983,246,653,FALSE
3038,India,finance,01-01-1900,23844,2198,1225,177,978,FALSE
3039,India,finance,01-01-1900,88017,366,699,206,85,TRUE
3041,Canada,finance,01-01-1900,15065,4902,1389,442,685,FALSE
3042,USA,sports,01-01-1900,7196,861,374,251,290,FALSE
3043,Canada,sports,01-01-1900,98987,2234,1019,320,770,FALSE
3046,USA,finance,01-01-1900,17139,2730,1493,472,225,FALSE
3053,Canada,tech,01-01-1900,37259,1730,1365,0,144,TRUE
3054,USA,tech,01-01-1900,27436,2952,1103,139,936,FALSE
3055,India,politics,01-01-1900,5209,2524,684,288,219,TRUE
3057,India,politics,01-01-1900,19057,4480,827,82,689,FALSE
3059,Canada,finance,01-01-1900,11125,3645,1650,7,45,TRUE
3063,Germany,politics,01-01-1900,63730,764,1731,32,152,TRUE
3064,USA,tech,01-01-1900,60462,4011,613,37,336,FALSE
3067,India,finance,01-01-1900,1361,517,933,439,378,FALSE
3075,Canada,sports,01-01-1900,68701,4832,510,98,978,FALSE
3077,USA,finance,01-01-1900,24647,624,983,128,976,TRUE
3080,USA,politics,01-01-1900,69946,3049,1198,189,478,FALSE
3081,Germany,sports,01-01-1900,49673,30,498,272,210,TRUE
3082,India,tech,01-01-1900,41242,800,1210,350,634,FALSE
3083,Unknown,politics,01-01-1900,16820,2414,1368,464,66,FALSE
3086,USA,politics,01-01-1900,6306,1359,1402,294,734,TRUE
3088,India,tech,01-01-1900,36308,3744,840,299,63,FALSE
3091,Canada,sports,01-01-1900,81862,1269,1335,455,149,FALSE
3092,Germany,finance,01-01-1900,49673,4437,1465,204,850,TRUE
3094,USA,sports,01-01-1900,907,3343,1296,75,771,TRUE
3095,India,tech,01-01-1900,86606,2520,276,386,495,TRUE
3100,Germany,tech,01-01-1900,93514,473,1223,29,343,FALSE
3102,UK,tech,01-01-1900,84287,4450,1799,168,228,TRUE
3103,Canada,sports,01-01-1900,25667,4397,727,277,430,TRUE
3104,USA,politics,01-01-1900,34102,3143,1283,152,65,TRUE
3105,Canada,finance,01-01-1900,12342,396,525,370,457,FALSE
3107,Germany,Unknown,01-01-1900,71145,4786,31,267,973,TRUE
3108,Canada,politics,01-01-1900,61047,1568,445,374,281,TRUE
3111,USA,sports,01-01-1900,49673,377,719,203,411,FALSE
3116,India,sports,01-01-1900,8187,4302,1217,300,244,FALSE
3119,India,finance,01-01-1900,74911,2524,693,27,618,FALSE
3120,Canada,finance,01-01-1900,98077,242,983,448,142,TRUE
3123,India,politics,01-01-1900,36121,2967,1067,295,678,TRUE
3125,USA,sports,01-01-1900,96756,2295,1101,458,440,FALSE
3129,UK,politics,01-01-1900,3520,3323,313,478,961,FALSE
3131,India,politics,01-01-1900,27997,4914,1580,11,194,FALSE
3135,UK,finance,01-01-1900,73830,4857,1346,475,495,TRUE
3138,Germany,Unknown,01-01-1900,84103,381,1420,35,686,FALSE
3139,India,Unknown,01-01-1900,82969,3285,1842,370,553,FALSE
3142,Canada,tech,01-01-1900,39592,3323,290,488,280,FALSE
3143,Germany,finance,01-01-1900,4971,4277,935,268,472,FALSE
3144,Canada,sports,01-01-1900,76689,3219,184,148,943,TRUE
3147,Canada,tech,01-01-1900,56645,3989,915,462,903,TRUE
3149,Germany,Unknown,01-01-1900,3389,4307,65,130,121,FALSE
3152,UK,tech,01-01-1900,84607,4874,827,224,615,FALSE
3153,UK,politics,01-01-1900,70207,1993,823,374,451,FALSE
3157,Canada,politics,01-01-1900,49673,3129,769,182,664,FALSE
3159,India,Unknown,01-01-1900,53156,2524,1577,437,371,FALSE
3160,UK,tech,01-01-1900,30624,531,647,241,329,FALSE
3164,India,tech,01-01-1900,45867,2452,1528,344,789,FALSE
3165,Germany,sports,01-01-1900,34439,2212,1598,335,85,TRUE
3166,India,tech,01-01-1900,58604,1975,655,258,969,TRUE
3173,India,tech,01-01-1900,11592,2501,833,490,400,TRUE
3174,USA,sports,01-01-1900,49673,1305,45,232,520,TRUE
3177,India,sports,01-01-1900,62469,3804,1032,458,780,FALSE
3178,UK,sports,01-01-1900,91453,1918,456,261,325,FALSE
3180,Germany,politics,01-01-1900,29558,600,1213,349,420,FALSE
3181,UK,sports,01-01-1900,37703,908,983,228,103,FALSE
3185,Germany,sports,01-01-1900,69173,2524,1379,56,608,FALSE
3186,USA,politics,01-01-1900,6642,4898,1567,251,296,TRUE
3188,UK,sports,01-01-1900,92999,2133,230,499,733,TRUE
3190,India,politics,01-01-1900,32118,1100,1863,361,250,TRUE
3191,Unknown,finance,01-01-1900,21728,4819,677,228,900,FALSE
3193,USA,sports,01-01-1900,73974,4713,664,408,730,TRUE
3194,India,Unknown,01-01-1900,2169,1739,1024,479,926,TRUE
3195,India,sports,01-01-1900,49673,2570,1478,487,611,FALSE
3198,Canada,sports,01-01-1900,98371,3824,560,8,217,FALSE
3201,Canada,sports,01-01-1900,49673,4594,169,258,706,TRUE
3202,UK,finance,01-01-1900,68677,1619,285,411,629,TRUE
3205,UK,tech,01-01-1900,30536,4328,813,334,575,FALSE
3208,USA,finance,01-01-1900,89305,4759,160,381,650,TRUE
3211,USA,sports,01-01-1900,7686,1165,366,460,432,TRUE
3212,India,tech,01-01-1900,95394,4251,111,212,878,TRUE
3217,USA,finance,01-01-1900,96919,585,1150,325,695,TRUE
3218,USA,sports,01-01-1900,98885,1850,1041,242,967,FALSE
3219,Canada,sports,01-01-1900,49673,4420,879,210,863,FALSE
3224,India,politics,01-01-1900,74554,1526,239,335,281,FALSE
3227,Canada,finance,01-01-1900,53610,4362,620,466,133,FALSE
3233,USA,politics,01-01-1900,18468,2524,1113,45,509,TRUE
3238,USA,sports,01-01-1900,12954,1389,3,260,55,TRUE
3239,India,tech,01-01-1900,20831,3810,1102,160,147,TRUE
3240,UK,politics,01-01-1900,28367,2060,1918,225,832,FALSE
3241,Unknown,tech,01-01-1900,21952,3943,1056,355,229,TRUE
3249,Canada,politics,01-01-1900,30068,179,244,192,656,TRUE
3250,USA,finance,01-01-1900,11684,1625,1986,167,481,FALSE
3251,Canada,sports,01-01-1900,56790,3170,1623,221,915,TRUE
3256,Germany,finance,01-01-1900,97838,2612,205,20,212,TRUE
3264,UK,finance,01-01-1900,67411,4970,225,431,143,TRUE
3266,UK,finance,01-01-1900,23926,2228,1428,289,448,TRUE
3274,Canada,politics,01-01-1900,51473,3154,34,299,218,FALSE
3289,USA,sports,01-01-1900,4495,2116,247,251,487,FALSE
3293,Unknown,tech,01-01-1900,18479,10,1137,83,239,FALSE
3294,India,sports,01-01-1900,91790,3877,1606,297,237,FALSE
3295,USA,sports,01-01-1900,75422,1791,536,166,668,FALSE
3296,Canada,finance,01-01-1900,33823,4225,1272,290,968,TRUE
3298,India,tech,01-01-1900,69449,4738,625,371,912,FALSE
3309,UK,sports,01-01-1900,68198,3401,579,37,355,TRUE
3311,India,tech,01-01-1900,51555,2204,377,251,166,FALSE
3314,Germany,sports,01-01-1900,69935,2131,1840,115,668,TRUE
3319,UK,tech,01-01-1900,15513,4403,1232,251,649,FALSE
3326,India,tech,01-01-1900,73128,3772,1179,452,880,FALSE
3331,UK,tech,01-01-1900,34620,3060,179,137,226,FALSE
3333,Germany,sports,01-01-1900,10686,2750,62,37,623,TRUE
3339,Canada,finance,01-01-1900,45269,4748,618,306,39,TRUE
3341,UK,tech,01-01-1900,94163,3280,838,427,41,FALSE
3342,Canada,finance,01-01-1900,12145,325,1019,213,617,TRUE
3343,UK,sports,01-01-1900,88348,367,1597,232,495,TRUE
3344,Canada,Unknown,01-01-1900,27715,3299,27,117,200,FALSE
3348,Germany,tech,01-01-1900,76054,1473,360,401,71,TRUE
3353,Germany,politics,01-01-1900,23727,235,1526,251,294,FALSE
3355,Canada,finance,01-01-1900,32455,4044,1684,329,674,FALSE
3357,Germany,sports,01-01-1900,99707,1495,1271,17,347,FALSE
3359,USA,politics,01-01-1900,2759,3198,1962,460,56,FALSE
3360,Germany,politics,01-01-1900,64244,1346,1396,342,451,FALSE
3361,Germany,politics,01-01-1900,29807,1688,404,61,166,FALSE
3368,Canada,sports,01-01-1900,49673,4811,1292,172,818,TRUE
3375,USA,tech,01-01-1900,12667,2217,989,44,989,FALSE
3376,India,finance,01-01-1900,82562,3912,397,368,445,FALSE
3378,Germany,finance,01-01-1900,14919,763,983,485,842,TRUE
3384,India,finance,01-01-1900,49673,779,1587,456,556,TRUE
3386,Germany,finance,01-01-1900,65994,1647,983,160,91,FALSE
3388,Germany,sports,01-01-1900,39419,1095,1745,315,408,FALSE
3390,USA,politics,01-01-1900,56116,938,1287,61,141,TRUE
3392,USA,finance,01-01-1900,69432,3322,327,388,509,TRUE
3394,India,tech,01-01-1900,77643,2615,1433,373,928,FALSE
3399,UK,tech,01-01-1900,49673,690,1,326,9,FALSE
3400,USA,sports,01-01-1900,78869,2088,1516,205,463,FALSE
3401,Germany,politics,01-01-1900,66079,2688,577,63,403,FALSE
3402,Canada,finance,01-01-1900,79320,326,51,242,238,FALSE
3407,USA,finance,01-01-1900,64531,4299,699,124,50,FALSE
3412,Germany,tech,01-01-1900,72514,3916,61,426,230,FALSE
3413,Canada,politics,01-01-1900,32083,3277,1696,436,300,FALSE
3414,India,sports,01-01-1900,8776,3314,1740,448,837,TRUE
3418,UK,finance,01-01-1900,32383,3144,720,8,574,FALSE
3419,India,Unknown,01-01-1900,17476,1047,1082,321,738,TRUE
3421,Canada,finance,01-01-1900,80763,541,983,427,879,FALSE
3422,India,tech,01-01-1900,898,1603,983,470,875,TRUE
3424,Canada,politics,01-01-1900,52703,2524,1594,333,444,FALSE
3425,Canada,finance,01-01-1900,17691,2524,333,405,495,FALSE
3428,Germany,sports,01-01-1900,86491,2972,1558,86,39,FALSE
3429,Canada,sports,01-01-1900,9501,4669,602,87,546,TRUE
3431,UK,politics,01-01-1900,590,1554,153,269,906,TRUE
3432,Germany,sports,01-01-1900,10469,3431,576,318,64,FALSE
3436,USA,tech,01-01-1900,62691,2524,1883,105,374,FALSE
3439,USA,tech,01-01-1900,21824,3128,1321,34,200,FALSE
3440,Germany,tech,01-01-1900,62629,1719,1193,482,181,FALSE
3442,India,tech,01-01-1900,9511,1052,1496,230,663,TRUE
3445,India,finance,01-01-1900,46871,3307,198,239,489,TRUE
3446,India,politics,01-01-1900,66052,3836,1194,321,269,TRUE
3448,UK,Unknown,01-01-1900,16331,1572,1458,74,989,FALSE
3449,Unknown,sports,01-01-1900,70475,1708,1495,48,769,FALSE
3451,UK,tech,01-01-1900,49673,1941,615,125,387,FALSE
3452,Germany,finance,01-01-1900,60252,1952,1156,247,521,FALSE
3457,Canada,finance,01-01-1900,53659,4103,1455,158,477,FALSE
3458,USA,sports,01-01-1900,40401,562,1428,204,895,TRUE
3462,UK,sports,01-01-1900,80499,1010,1709,97,552,TRUE
3464,India,sports,01-01-1900,92691,3920,301,345,500,TRUE
3465,Canada,sports,01-01-1900,41785,2192,983,396,81,TRUE
3466,India,finance,01-01-1900,64981,3431,1102,2,483,FALSE
3467,India,finance,01-01-1900,18771,976,710,423,910,FALSE
3472,Germany,sports,01-01-1900,56513,3331,1604,399,819,TRUE
3478,Germany,politics,01-01-1900,72088,1854,1191,127,797,TRUE
3479,India,tech,01-01-1900,40641,4456,1578,142,540,TRUE
3482,Canada,finance,01-01-1900,31161,2795,753,165,659,FALSE
3486,Canada,sports,01-01-1900,89287,4082,693,426,495,TRUE
3489,Canada,tech,01-01-1900,86423,2524,1905,257,431,TRUE
3491,USA,finance,01-01-1900,86801,3027,1062,380,939,FALSE
3493,Canada,finance,01-01-1900,49673,3774,1730,330,462,FALSE
3494,UK,sports,01-01-1900,63512,2489,686,276,157,FALSE
3497,USA,politics,01-01-1900,88030,3744,736,213,37,FALSE
3500,Germany,finance,01-01-1900,75772,4659,1111,392,147,FALSE
3501,India,politics,01-01-1900,35852,1193,416,199,388,FALSE
3502,Unknown,finance,01-01-1900,48996,4427,1351,198,123,FALSE
3504,UK,tech,01-01-1900,79824,446,139,369,770,TRUE
3505,Canada,finance,01-01-1900,78778,2105,983,223,156,TRUE
3506,USA,tech,01-01-1900,67247,994,983,286,992,TRUE
3507,India,sports,01-01-1900,13576,2210,1160,207,495,FALSE
3511,Canada,politics,01-01-1900,8766,3590,1311,167,748,FALSE
3512,Germany,politics,01-01-1900,14131,2184,1449,139,741,FALSE
3513,India,tech,01-01-1900,99722,4963,560,335,94,FALSE
3516,UK,sports,01-01-1900,26517,4274,544,86,791,FALSE
3519,UK,politics,01-01-1900,60073,120,833,314,249,FALSE
3524,USA,politics,01-01-1900,90140,827,1767,251,465,TRUE
3525,Canada,tech,01-01-1900,78781,2987,167,398,993,FALSE
3531,USA,finance,01-01-1900,62940,2916,184,8,924,FALSE
3532,USA,sports,01-01-1900,66006,4676,222,498,53,FALSE
3534,USA,sports,01-01-1900,97642,1217,453,231,580,FALSE
3535,India,Unknown,01-01-1900,6913,416,1434,276,50,TRUE
3538,India,tech,01-01-1900,92421,1406,237,445,45,FALSE
3542,USA,tech,01-01-1900,90922,2235,1635,63,958,TRUE
3543,Germany,tech,01-01-1900,83072,2183,132,149,309,FALSE
3545,India,tech,01-01-1900,69039,3131,1274,212,737,FALSE
3547,India,sports,01-01-1900,49673,2878,443,377,132,FALSE
3550,India,tech,01-01-1900,51074,3702,1293,126,255,FALSE
3552,UK,politics,01-01-1900,23758,602,1086,387,219,FALSE
3553,Germany,finance,01-01-1900,1975,2675,830,187,692,FALSE
3557,Canada,politics,01-01-1900,91558,2524,1955,122,239,FALSE
3561,Germany,finance,01-01-1900,35305,3157,57,402,278,TRUE
3566,USA,sports,01-01-1900,61362,527,961,299,569,FALSE
3569,UK,finance,01-01-1900,55165,3345,1137,25,495,FALSE
3570,USA,sports,01-01-1900,64567,1905,1141,110,889,FALSE
3571,Germany,finance,01-01-1900,58197,3255,983,145,491,TRUE
3573,Canada,finance,01-01-1900,5947,784,684,284,554,TRUE
3574,USA,finance,01-01-1900,38884,2504,1244,258,393,TRUE
3576,Germany,finance,01-01-1900,75283,42,1965,109,224,FALSE
3581,UK,Unknown,01-01-1900,46262,3495,916,172,99,FALSE
3582,Germany,tech,01-01-1900,7434,4958,547,137,596,FALSE
3583,Canada,politics,01-01-1900,52500,851,712,241,563,TRUE
3584,Canada,politics,01-01-1900,44845,1954,1670,251,383,TRUE
3586,UK,tech,01-01-1900,64485,3927,1678,425,758,TRUE
3590,Unknown,politics,01-01-1900,85009,4993,837,88,888,FALSE
3591,UK,sports,01-01-1900,52584,1598,904,481,415,TRUE
3592,India,finance,01-01-1900,23022,2524,1378,378,141,FALSE
3593,UK,politics,01-01-1900,78494,2726,1528,202,223,TRUE
3609,India,politics,01-01-1900,765,893,136,459,269,FALSE
3610,UK,finance,01-01-1900,70703,2987,652,293,407,FALSE
3614,Canada,tech,01-01-1900,87828,1521,1410,251,290,FALSE
3615,India,sports,01-01-1900,4675,612,510,19,763,FALSE
3617,Germany,sports,01-01-1900,38915,4869,192,347,142,TRUE
3619,Germany,finance,01-01-1900,83312,3409,501,39,248,FALSE
3621,UK,sports,01-01-1900,98458,4392,68,230,784,TRUE
3622,Unknown,politics,01-01-1900,85132,2883,319,284,342,FALSE
3626,India,sports,01-01-1900,15725,1019,116,100,439,FALSE
3627,India,tech,01-01-1900,3184,4973,1815,487,976,FALSE
3630,Canada,finance,01-01-1900,91447,3939,983,390,671,TRUE
3634,India,finance,01-01-1900,11545,875,1440,428,493,TRUE
3635,UK,politics,01-01-1900,13405,2100,133,438,89,TRUE
3638,India,finance,01-01-1900,3108,834,386,43,811,TRUE
3640,India,sports,01-01-1900,49673,2730,1819,310,763,TRUE
3643,UK,politics,01-01-1900,18728,2257,1873,444,974,TRUE
3644,UK,tech,01-01-1900,67768,4112,93,431,677,TRUE
3646,USA,tech,01-01-1900,57058,4269,1158,210,685,FALSE
3648,USA,finance,01-01-1900,72454,42,1388,252,132,FALSE
3652,USA,sports,01-01-1900,26092,4762,91,159,531,FALSE
3653,Canada,sports,01-01-1900,49673,1450,244,5,286,TRUE
3658,UK,politics,01-01-1900,94239,101,10,137,590,TRUE
3659,UK,sports,01-01-1900,28121,3129,421,296,377,FALSE
3664,UK,politics,01-01-1900,75124,3135,279,213,77,FALSE
3665,UK,sports,01-01-1900,79065,1863,1425,114,764,TRUE
3667,India,finance,01-01-1900,6712,1775,74,399,350,TRUE
3670,USA,sports,01-01-1900,66384,4888,530,488,487,FALSE
3671,UK,politics,01-01-1900,3800,3635,648,80,495,FALSE
3672,UK,finance,01-01-1900,55819,1870,1876,26,278,TRUE
3686,India,Unknown,01-01-1900,53789,4305,314,286,468,FALSE
3687,India,politics,01-01-1900,4344,3316,467,280,811,FALSE
3688,USA,tech,01-01-1900,32992,2524,136,323,934,FALSE
3694,India,sports,01-01-1900,86952,4565,83,463,898,FALSE
3695,Germany,politics,01-01-1900,64187,4202,1256,90,943,TRUE
3700,UK,tech,01-01-1900,86053,658,1276,468,947,TRUE
3703,USA,sports,01-01-1900,49673,3724,1899,248,228,TRUE
3705,Canada,politics,01-01-1900,83276,3535,1996,464,110,FALSE
3707,Canada,politics,01-01-1900,23495,3356,1850,155,206,FALSE
3711,UK,sports,01-01-1900,65641,4990,1830,399,217,FALSE
3712,Germany,politics,01-01-1900,69585,2977,1880,303,530,TRUE
3713,India,tech,01-01-1900,74556,4703,100,394,660,FALSE
3714,India,tech,01-01-1900,54082,1065,1418,366,954,TRUE
3715,UK,tech,01-01-1900,21446,4177,1702,496,739,FALSE
3716,Germany,sports,01-01-1900,46095,4021,771,89,999,TRUE
3717,UK,tech,01-01-1900,90652,2388,158,274,62,TRUE
3719,India,finance,01-01-1900,89114,2046,1533,200,634,FALSE
3722,UK,tech,01-01-1900,57656,1168,618,251,465,FALSE
3723,USA,sports,01-01-1900,25380,1872,332,414,815,FALSE
3728,Canada,sports,01-01-1900,71013,2062,1269,443,177,TRUE
3730,Germany,finance,01-01-1900,70491,1311,1415,303,378,FALSE
3731,Germany,politics,01-01-1900,37859,220,983,339,992,TRUE
3735,Germany,sports,01-01-1900,26822,2524,1566,366,437,FALSE
3737,UK,politics,01-01-1900,96642,2333,1857,467,805,FALSE
3739,USA,tech,01-01-1900,81831,685,771,217,988,FALSE
3743,Canada,politics,01-01-1900,72981,310,983,253,212,TRUE
3746,USA,politics,01-01-1900,15449,4240,1827,246,207,TRUE
3747,USA,sports,01-01-1900,33643,2376,545,352,215,FALSE
3748,UK,tech,01-01-1900,73377,1774,763,66,136,TRUE
3751,Canada,finance,01-01-1900,20021,1756,1858,448,341,TRUE
3753,India,Unknown,01-01-1900,58300,908,1372,199,617,TRUE
3754,Canada,politics,01-01-1900,31252,4968,243,74,384,FALSE
3757,Canada,politics,01-01-1900,59291,4061,267,127,495,FALSE
3758,USA,tech,01-01-1900,8743,1840,1590,445,403,FALSE
3759,India,Unknown,01-01-1900,44127,2016,1849,282,975,FALSE
3760,USA,finance,01-01-1900,82888,299,252,470,613,FALSE
3764,Germany,sports,01-01-1900,80388,4851,1699,41,107,TRUE
3766,UK,sports,01-01-1900,15267,3108,1428,331,267,FALSE
3769,Unknown,tech,01-01-1900,83874,2721,1786,487,929,FALSE
3772,Canada,finance,01-01-1900,75359,2200,915,373,139,FALSE
3774,Germany,tech,01-01-1900,36417,3496,87,148,54,FALSE
3778,USA,finance,01-01-1900,83211,203,661,395,110,TRUE
3780,UK,finance,01-01-1900,63354,69,728,342,331,FALSE
3781,USA,politics,01-01-1900,36587,1298,194,335,753,FALSE
3782,Germany,sports,01-01-1900,31362,254,546,81,352,FALSE
3784,UK,tech,01-01-1900,30778,3223,1792,165,333,TRUE
3788,UK,finance,01-01-1900,32875,4128,1484,464,664,TRUE
3790,Canada,tech,01-01-1900,31506,519,890,239,835,FALSE
3796,India,sports,01-01-1900,5674,4520,397,436,495,FALSE
3799,India,finance,01-01-1900,80555,333,983,410,217,FALSE
3805,Canada,politics,01-01-1900,12141,69,622,45,112,TRUE
3808,Canada,politics,01-01-1900,67797,2575,965,363,451,FALSE
3810,UK,politics,01-01-1900,4242,3846,524,256,609,TRUE
3813,Canada,politics,01-01-1900,70786,883,1950,432,325,TRUE
3814,Canada,tech,01-01-1900,41217,2161,976,233,683,TRUE
3815,Canada,tech,01-01-1900,79776,2507,1476,203,289,TRUE
3816,India,finance,01-01-1900,50419,3699,543,307,480,TRUE
3817,Germany,sports,01-01-1900,61281,483,1687,335,725,FALSE
3818,USA,sports,01-01-1900,86275,2597,363,377,809,TRUE
3820,USA,tech,01-01-1900,15482,1300,1066,251,495,FALSE
3822,Canada,tech,01-01-1900,62579,4897,812,86,934,TRUE
3825,Germany,politics,01-01-1900,58705,4774,1590,190,853,TRUE
3826,USA,politics,01-01-1900,49673,4575,220,118,592,TRUE
3828,Canada,tech,01-01-1900,89448,2899,78,148,193,TRUE
3831,UK,politics,01-01-1900,63456,2378,188,382,735,FALSE
3834,Canada,politics,01-01-1900,32396,94,1613,483,753,TRUE
3836,Canada,sports,01-01-1900,9582,3171,661,65,5,TRUE
3837,USA,Unknown,01-01-1900,85610,4612,357,31,456,TRUE
3842,USA,finance,01-01-1900,64867,1524,1332,497,681,TRUE
3843,Canada,tech,01-01-1900,97797,2051,343,14,41,FALSE
3849,Germany,sports,01-01-1900,43991,1463,1598,144,239,TRUE
3850,India,politics,01-01-1900,28917,2971,1370,169,29,TRUE
3851,USA,finance,01-01-1900,94588,670,1024,443,416,TRUE
3855,Germany,sports,01-01-1900,14648,1234,1000,14,706,FALSE
3857,India,politics,01-01-1900,45264,1150,1666,168,720,FALSE
3858,USA,politics,01-01-1900,24369,112,1349,87,32,TRUE
3861,Germany,finance,01-01-1900,38416,2564,983,35,383,FALSE
3862,USA,tech,01-01-1900,42044,1829,435,290,889,FALSE
3865,Germany,sports,01-01-1900,22893,4916,117,222,467,TRUE
3868,India,tech,01-01-1900,87786,4111,1372,251,866,FALSE
3869,USA,tech,01-01-1900,44114,169,1194,336,243,FALSE
3872,UK,finance,01-01-1900,27483,2969,150,279,288,TRUE
3874,India,tech,01-01-1900,35183,2809,1621,280,425,FALSE
3875,Germany,finance,01-01-1900,96299,3167,1815,270,796,TRUE
3876,UK,sports,01-01-1900,70972,4658,1766,395,210,FALSE
3877,USA,tech,01-01-1900,34082,1353,1544,384,762,TRUE
3879,Canada,sports,01-01-1900,74770,1728,981,166,357,TRUE
3881,UK,politics,01-01-1900,48234,4520,1208,422,43,TRUE
3883,India,finance,01-01-1900,89479,3707,1666,298,261,FALSE
3885,India,sports,01-01-1900,49673,1195,1573,184,495,FALSE
3886,India,politics,01-01-1900,78363,237,1346,334,612,FALSE
3892,India,Unknown,01-01-1900,40605,3200,1884,251,611,TRUE
3894,Germany,finance,01-01-1900,97939,889,1673,220,957,FALSE
3895,India,sports,01-01-1900,28696,4393,472,61,881,TRUE
3907,Unknown,finance,01-01-1900,22747,1340,152,127,512,TRUE
3912,Germany,tech,01-01-1900,9010,3402,1788,497,33,TRUE
3914,Canada,Unknown,01-01-1900,24768,1026,1101,5,899,FALSE
3915,India,tech,01-01-1900,27139,420,115,8,76,FALSE
3917,USA,politics,01-01-1900,84669,1779,87,93,21,FALSE
3918,Canada,politics,01-01-1900,32008,4331,1711,130,137,FALSE
3919,USA,politics,01-01-1900,20728,1795,479,248,747,FALSE
3920,India,tech,01-01-1900,90331,3969,1972,407,315,FALSE
3921,India,finance,01-01-1900,11391,1659,1668,194,538,FALSE
3923,Canada,finance,01-01-1900,49673,2837,766,60,539,TRUE
3924,UK,politics,01-01-1900,43805,3479,537,192,694,FALSE
3925,India,sports,01-01-1900,16064,26,1394,482,704,FALSE
3927,Canada,sports,01-01-1900,79866,3023,229,228,128,TRUE
3928,UK,tech,01-01-1900,44777,3154,1647,188,941,TRUE
3930,USA,tech,01-01-1900,42704,663,1809,373,295,FALSE
3931,Germany,politics,01-01-1900,32528,4349,370,349,559,FALSE
3932,UK,tech,01-01-1900,10455,706,1272,71,951,TRUE
3933,Canada,Unknown,01-01-1900,4519,2012,1680,489,367,TRUE
3935,Canada,politics,01-01-1900,36747,4461,110,353,62,TRUE
3936,Unknown,sports,01-01-1900,31816,1132,1019,166,24,FALSE
3937,USA,finance,01-01-1900,52209,2524,246,381,619,TRUE
3938,Canada,sports,01-01-1900,49673,1138,1100,167,495,FALSE
3941,UK,finance,01-01-1900,46083,241,1438,57,242,TRUE
3942,USA,finance,01-01-1900,50557,787,522,276,170,FALSE
3944,USA,sports,01-01-1900,35666,2692,1808,165,317,TRUE
3946,Germany,finance,01-01-1900,16677,1232,658,450,223,FALSE
3947,USA,politics,01-01-1900,69532,4150,1375,251,351,TRUE
3950,USA,finance,01-01-1900,71445,4082,677,406,63,FALSE
3955,Canada,politics,01-01-1900,72027,4430,360,402,495,TRUE
3958,Germany,politics,01-01-1900,38491,2433,1876,254,7,TRUE
3960,Canada,politics,01-01-1900,51115,3216,1570,113,299,FALSE
3964,Canada,politics,01-01-1900,77579,4227,664,21,273,FALSE
3968,UK,politics,01-01-1900,18764,4151,1527,140,0,FALSE
3971,UK,tech,01-01-1900,82624,2182,983,460,769,FALSE
3972,UK,Unknown,01-01-1900,70149,739,1447,288,542,FALSE
3974,India,finance,01-01-1900,57941,54,483,116,235,FALSE
3976,USA,politics,01-01-1900,33931,2274,428,374,744,FALSE
3977,USA,Unknown,01-01-1900,85693,2647,1431,268,552,FALSE
3978,Canada,finance,01-01-1900,6875,3138,115,251,2,TRUE
3985,UK,finance,01-01-1900,79543,3548,1052,490,320,FALSE
3986,Unknown,sports,01-01-1900,85653,2524,585,92,53,FALSE
3987,Germany,tech,01-01-1900,58372,2469,1754,251,754,FALSE
3988,USA,finance,01-01-1900,49673,716,576,3,711,FALSE
3990,India,tech,01-01-1900,42250,1595,378,446,917,FALSE
3996,USA,tech,01-01-1900,24810,4572,200,163,196,TRUE
3998,USA,sports,01-01-1900,47533,2643,813,414,944,TRUE
4000,USA,sports,01-01-1900,50906,3064,416,189,770,FALSE
4005,India,politics,01-01-1900,5929,2271,932,38,623,FALSE
4007,UK,finance,01-01-1900,8534,1431,644,96,378,FALSE
4011,USA,politics,01-01-1900,14742,1120,850,160,167,TRUE
4013,Canada,sports,01-01-1900,55839,318,1859,41,853,FALSE
4015,UK,finance,01-01-1900,18921,3888,316,26,921,FALSE
4016,UK,Unknown,01-01-1900,31140,927,1702,83,495,FALSE
4018,Canada,tech,01-01-1900,11383,1452,957,292,441,FALSE
4024,Unknown,politics,01-01-1900,62620,848,751,255,102,TRUE
4025,India,finance,01-01-1900,7708,4685,50,473,177,TRUE
4026,Unknown,tech,01-01-1900,79200,2617,501,175,181,FALSE
4031,India,sports,01-01-1900,29062,4303,1226,205,758,TRUE
4032,Canada,finance,01-01-1900,39616,575,278,128,694,TRUE
